Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Attack Type,Action Taken,Severity Level,Log Source,Anomaly Scores
25955,31990,ICMP,186,Control,HTTP,IoC Detected,Intrusion,Logged,Medium,Firewall,48.65
25700,63684,UDP,390,Data,DNS,,Intrusion,Ignored,Low,Server,18.24
50837,1672,UDP,499,Control,FTP,,Intrusion,Logged,Medium,Server,34.27
38190,8352,TCP,660,Data,DNS,,Intrusion,Logged,Medium,Firewall,11.36
30331,3153,UDP,1137,Control,FTP,,Malware,Blocked,High,Server,81.6
2491,12318,ICMP,856,Data,FTP,,Malware,Ignored,High,Firewall,50.23
20557,27283,UDP,1294,Data,HTTP,IoC Detected,DDoS,Ignored,Medium,Server,7.47
57097,47547,TCP,129,Control,FTP,IoC Detected,DDoS,Logged,High,Server,94.16
40334,26632,UDP,1152,Control,FTP,,DDoS,Blocked,Low,Server,97.59
59974,19224,TCP,635,Data,HTTP,IoC Detected,Malware,Logged,Medium,Firewall,48.12
21329,10085,TCP,169,Data,DNS,,DDoS,Blocked,Low,Firewall,52.26
7040,47124,TCP,377,Control,HTTP,IoC Detected,Intrusion,Ignored,High,Firewall,22.33
31252,51552,UDP,1013,Data,FTP,,DDoS,Ignored,Low,Firewall,21.1
38503,16362,ICMP,991,Control,FTP,,Malware,Blocked,Medium,Server,39.01
26991,28317,UDP,396,Data,DNS,IoC Detected,Intrusion,Logged,Low,Server,15.73
40362,61497,ICMP,1020,Data,HTTP,,DDoS,Ignored,High,Firewall,95.92
32540,16296,TCP,235,Data,HTTP,IoC Detected,Intrusion,Ignored,Low,Firewall,49.44
21774,58130,UDP,691,Data,DNS,,DDoS,Blocked,Medium,Firewall,94.78
41320,27135,ICMP,1496,Data,HTTP,IoC Detected,DDoS,Blocked,High,Server,35.79
48963,8097,TCP,534,Control,HTTP,IoC Detected,Malware,Logged,Medium,Server,38.11
52766,22015,UDP,974,Control,HTTP,IoC Detected,Malware,Logged,Low,Firewall,33.76
2129,48766,TCP,264,Data,DNS,IoC Detected,Intrusion,Ignored,High,Server,56.9
27790,19904,UDP,483,Control,DNS,IoC Detected,Malware,Blocked,Low,Firewall,59.94
30726,64805,ICMP,854,Control,DNS,IoC Detected,DDoS,Blocked,High,Server,62.4
21748,34632,ICMP,1216,Control,HTTP,,Malware,Ignored,Low,Server,47.89
22635,32590,TCP,641,Data,FTP,,DDoS,Logged,Low,Firewall,95.39
29899,16700,ICMP,1126,Control,FTP,,Malware,Ignored,Low,Server,77.16
17571,16981,TCP,547,Data,FTP,,DDoS,Logged,Low,Firewall,53.47
43669,33291,UDP,985,Data,HTTP,IoC Detected,Intrusion,Ignored,Low,Firewall,83.45
18839,2269,TCP,244,Control,DNS,IoC Detected,Malware,Ignored,Medium,Firewall,70.04
53922,46330,UDP,184,Control,DNS,IoC Detected,Intrusion,Logged,Medium,Server,63.77
33553,16399,ICMP,701,Control,HTTP,,DDoS,Logged,Low,Server,97.38
52431,11774,UDP,1244,Data,DNS,IoC Detected,Intrusion,Ignored,Low,Server,35.86
9200,48243,UDP,734,Data,FTP,,Intrusion,Blocked,Low,Firewall,10.0
63859,62221,ICMP,630,Control,HTTP,IoC Detected,DDoS,Ignored,Low,Server,62.63
34930,51571,TCP,533,Control,DNS,,DDoS,Blocked,Low,Firewall,39.64
59184,17881,TCP,130,Data,DNS,IoC Detected,Intrusion,Ignored,Medium,Server,30.26
33392,58536,TCP,889,Data,HTTP,IoC Detected,DDoS,Blocked,Medium,Server,78.16
1966,32840,ICMP,1394,Data,HTTP,,Intrusion,Ignored,High,Server,90.97
13658,61022,ICMP,104,Data,DNS,IoC Detected,Malware,Logged,High,Firewall,60.86
39498,23190,UDP,1144,Data,FTP,,Malware,Logged,Low,Server,54.54
11057,55123,UDP,448,Control,HTTP,,Malware,Ignored,Low,Firewall,85.71
3039,9443,TCP,298,Data,DNS,,Intrusion,Ignored,High,Firewall,63.82
27580,3010,TCP,840,Data,DNS,IoC Detected,Malware,Ignored,Low,Firewall,96.72
7072,14076,ICMP,503,Control,DNS,IoC Detected,DDoS,Blocked,Medium,Server,59.2
8696,62946,UDP,1432,Control,HTTP,,Intrusion,Blocked,High,Server,27.35
33048,60384,UDP,677,Data,HTTP,IoC Detected,Intrusion,Logged,Low,Firewall,83.09
52828,22319,UDP,1422,Data,DNS,IoC Detected,Intrusion,Logged,Low,Firewall,57.3
19971,14164,ICMP,1395,Control,FTP,IoC Detected,Malware,Blocked,Medium,Server,32.42
62249,37097,TCP,352,Control,FTP,IoC Detected,Intrusion,Ignored,High,Server,66.5
60134,2359,UDP,1351,Control,HTTP,IoC Detected,Intrusion,Ignored,High,Server,25.13
62848,48579,ICMP,1167,Data,FTP,IoC Detected,Malware,Logged,Medium,Firewall,83.23
56990,46409,UDP,784,Data,FTP,,Malware,Blocked,Low,Firewall,34.5
41379,15308,TCP,356,Control,FTP,,Malware,Logged,Low,Server,93.78
42102,10603,UDP,1269,Control,DNS,IoC Detected,Malware,Ignored,Low,Firewall,93.68
59470,39897,UDP,700,Data,HTTP,,Intrusion,Logged,High,Server,86.79
61143,18410,UDP,1189,Data,FTP,IoC Detected,Intrusion,Ignored,Medium,Firewall,30.72
23515,42046,TCP,226,Data,FTP,,Intrusion,Blocked,Medium,Server,34.88
50248,2043,UDP,599,Data,DNS,,Intrusion,Ignored,Medium,Server,32.53
16364,5892,TCP,381,Data,HTTP,,Malware,Ignored,Medium,Firewall,41.13
14113,34467,TCP,297,Control,HTTP,IoC Detected,DDoS,Logged,Low,Firewall,63.12
62168,10272,UDP,1017,Data,HTTP,,Malware,Logged,Low,Firewall,91.45
42345,19479,UDP,99,Data,FTP,IoC Detected,Intrusion,Blocked,Medium,Server,35.38
8078,10759,ICMP,109,Data,HTTP,IoC Detected,Malware,Blocked,Medium,Firewall,78.19
30479,7651,TCP,1258,Data,FTP,IoC Detected,Malware,Blocked,High,Server,47.14
24414,56511,UDP,1482,Data,FTP,IoC Detected,Intrusion,Ignored,Low,Firewall,58.19
42433,5516,TCP,1083,Data,DNS,,Malware,Ignored,High,Firewall,54.82
20379,29726,UDP,1263,Control,HTTP,IoC Detected,Malware,Blocked,Medium,Server,32.4
61252,40404,ICMP,563,Data,DNS,,Malware,Blocked,High,Server,19.87
28109,27350,UDP,685,Control,FTP,,Intrusion,Blocked,High,Server,79.38
23469,57393,UDP,714,Control,HTTP,,Malware,Ignored,Medium,Server,3.98
62038,26585,UDP,706,Data,FTP,IoC Detected,Intrusion,Ignored,Medium,Firewall,58.09
6254,53922,ICMP,291,Data,FTP,,Malware,Ignored,Medium,Firewall,79.87
47004,50292,UDP,994,Control,DNS,,DDoS,Ignored,Low,Firewall,18.73
60127,13200,ICMP,185,Data,HTTP,,Malware,Ignored,Medium,Firewall,29.29
56775,38267,TCP,882,Control,DNS,,Intrusion,Blocked,Low,Server,63.27
62256,53521,UDP,455,Control,HTTP,IoC Detected,DDoS,Logged,Medium,Firewall,48.07
33937,13712,UDP,786,Control,DNS,IoC Detected,Malware,Blocked,Low,Firewall,44.74
11592,55286,ICMP,1045,Data,HTTP,IoC Detected,Malware,Logged,Low,Server,8.83
59172,41726,UDP,708,Control,DNS,IoC Detected,Intrusion,Blocked,Low,Firewall,93.6
38768,4685,UDP,1300,Data,FTP,IoC Detected,Malware,Ignored,High,Firewall,99.69
21677,30807,TCP,1414,Data,DNS,IoC Detected,Malware,Logged,High,Firewall,62.87
46356,35864,UDP,1395,Control,HTTP,,Malware,Logged,High,Firewall,15.95
55804,27260,UDP,1292,Control,DNS,,DDoS,Ignored,High,Server,28.65
3593,55519,ICMP,541,Data,HTTP,,DDoS,Logged,Medium,Firewall,89.65
15589,2500,UDP,997,Data,DNS,,Malware,Logged,High,Firewall,92.36
23277,45821,UDP,71,Control,FTP,IoC Detected,DDoS,Logged,Low,Server,84.72
8901,51409,ICMP,629,Data,FTP,IoC Detected,DDoS,Ignored,Low,Firewall,50.85
64556,32206,ICMP,1166,Control,FTP,,Malware,Ignored,Low,Firewall,67.7
17344,55797,TCP,863,Control,FTP,IoC Detected,Intrusion,Blocked,Medium,Firewall,12.16
15549,19269,TCP,183,Control,HTTP,IoC Detected,Malware,Ignored,Medium,Server,20.57
56862,38527,UDP,857,Control,FTP,,Intrusion,Blocked,Medium,Server,43.42
26876,59526,UDP,854,Data,HTTP,,Malware,Blocked,Medium,Firewall,28.06
6344,60171,ICMP,326,Control,HTTP,,DDoS,Blocked,High,Firewall,23.4
28233,41127,UDP,1162,Control,DNS,IoC Detected,DDoS,Ignored,Low,Server,87.15
32456,58970,ICMP,1162,Control,FTP,IoC Detected,Malware,Logged,Low,Server,66.58
27452,33523,UDP,870,Data,HTTP,IoC Detected,DDoS,Logged,Low,Server,14.76
9447,59620,TCP,393,Control,HTTP,IoC Detected,DDoS,Blocked,Low,Firewall,9.82
27384,42225,UDP,1114,Control,DNS,,DDoS,Blocked,Medium,Firewall,50.96
54459,63173,ICMP,690,Data,DNS,,Malware,Logged,Medium,Firewall,10.69
57714,61070,TCP,108,Control,DNS,,Intrusion,Logged,Medium,Firewall,48.71
41476,42877,ICMP,1054,Control,FTP,IoC Detected,Intrusion,Logged,Low,Firewall,25.2
62059,34085,ICMP,1230,Data,FTP,,DDoS,Logged,Low,Firewall,0.75
40936,40876,TCP,86,Data,HTTP,IoC Detected,Intrusion,Blocked,High,Server,76.51
7751,29642,UDP,524,Data,DNS,IoC Detected,DDoS,Ignored,Low,Firewall,51.8
51750,29987,TCP,203,Control,HTTP,,Malware,Blocked,Medium,Firewall,99.46
18697,45557,ICMP,883,Control,FTP,,Malware,Blocked,Low,Server,47.67
50639,20083,UDP,1291,Control,HTTP,IoC Detected,Intrusion,Blocked,Low,Firewall,0.81
54633,54622,UDP,235,Data,DNS,,Malware,Ignored,Low,Firewall,42.12
63528,33950,ICMP,293,Data,DNS,IoC Detected,Malware,Logged,Low,Server,6.25
10730,6192,UDP,327,Data,DNS,,DDoS,Ignored,High,Firewall,25.95
18110,36245,TCP,284,Control,HTTP,IoC Detected,Intrusion,Ignored,Medium,Firewall,20.76
4277,25712,ICMP,438,Control,HTTP,IoC Detected,Malware,Blocked,Low,Firewall,41.48
12825,53642,TCP,613,Control,FTP,,Intrusion,Ignored,Low,Server,81.34
58638,61813,TCP,1155,Control,HTTP,,Intrusion,Blocked,High,Server,35.04
21713,24694,TCP,1498,Data,DNS,IoC Detected,Intrusion,Ignored,Low,Server,5.44
44228,12093,UDP,68,Control,HTTP,IoC Detected,Intrusion,Logged,High,Server,23.72
36833,46261,TCP,133,Data,DNS,IoC Detected,Malware,Ignored,High,Server,14.83
47004,47746,TCP,1309,Control,HTTP,,DDoS,Logged,Low,Server,10.05
5789,14404,TCP,504,Control,DNS,,Malware,Ignored,Medium,Server,54.25
35097,30193,ICMP,1313,Data,DNS,,DDoS,Logged,Medium,Firewall,90.91
38806,5322,TCP,337,Data,HTTP,IoC Detected,DDoS,Ignored,Medium,Firewall,73.36
38597,55176,TCP,1498,Data,DNS,,Malware,Ignored,High,Server,46.84
22534,26777,ICMP,685,Data,DNS,,Malware,Ignored,High,Firewall,50.97
12475,52576,UDP,407,Data,DNS,,Intrusion,Ignored,High,Firewall,13.32
27200,4332,ICMP,662,Data,FTP,IoC Detected,DDoS,Ignored,Low,Server,36.17
64470,42913,ICMP,1398,Control,FTP,IoC Detected,DDoS,Ignored,High,Server,9.11
8678,48386,UDP,421,Control,FTP,IoC Detected,Malware,Ignored,Medium,Firewall,85.41
59501,49078,TCP,1230,Control,HTTP,,DDoS,Ignored,Medium,Server,69.6
32068,11745,TCP,1247,Control,FTP,,DDoS,Ignored,High,Server,58.86
58889,1266,ICMP,875,Data,HTTP,IoC Detected,Intrusion,Ignored,Low,Server,61.18
16269,49725,ICMP,648,Control,FTP,,DDoS,Ignored,High,Server,39.58
34578,59517,UDP,1004,Data,DNS,IoC Detected,Intrusion,Blocked,Medium,Server,57.52
1939,54598,ICMP,1010,Control,FTP,IoC Detected,Intrusion,Ignored,Medium,Firewall,62.18
22444,15249,UDP,1235,Control,DNS,,Malware,Ignored,High,Server,18.59
49561,11063,ICMP,122,Data,HTTP,IoC Detected,Malware,Blocked,Low,Firewall,86.33
56477,63155,ICMP,402,Control,DNS,IoC Detected,DDoS,Ignored,High,Server,9.94
34630,43568,ICMP,168,Data,FTP,IoC Detected,Intrusion,Blocked,Medium,Firewall,93.57
11615,12052,ICMP,440,Control,DNS,IoC Detected,Malware,Logged,High,Server,11.2
34590,62749,ICMP,1102,Control,HTTP,,Intrusion,Logged,Low,Firewall,86.52
30372,43650,TCP,654,Data,HTTP,,DDoS,Blocked,Low,Server,95.02
48383,22180,ICMP,1029,Data,HTTP,IoC Detected,Intrusion,Logged,High,Server,61.23
16439,10766,UDP,1211,Data,DNS,IoC Detected,DDoS,Ignored,Medium,Firewall,13.88
28962,30151,ICMP,1271,Control,DNS,,Malware,Logged,Medium,Server,26.86
53894,44387,ICMP,717,Data,HTTP,,Malware,Blocked,Low,Firewall,36.01
8238,8488,TCP,1440,Data,HTTP,IoC Detected,Intrusion,Ignored,High,Firewall,19.86
52306,24598,UDP,867,Control,DNS,,Malware,Logged,High,Firewall,55.14
22783,35634,TCP,1201,Data,HTTP,IoC Detected,Malware,Logged,Medium,Firewall,77.3
16021,2698,ICMP,448,Control,DNS,,Intrusion,Ignored,Low,Firewall,18.7
24164,19602,TCP,513,Data,HTTP,,Malware,Logged,Low,Server,14.97
64466,11378,ICMP,1411,Data,HTTP,IoC Detected,Intrusion,Logged,Low,Server,39.85
30047,3032,ICMP,1181,Control,DNS,,DDoS,Blocked,Medium,Firewall,15.56
15034,43999,UDP,1176,Control,DNS,,DDoS,Ignored,Medium,Server,74.16
11454,46470,ICMP,1365,Data,DNS,,Malware,Ignored,Medium,Firewall,94.29
46534,39543,TCP,1000,Control,HTTP,IoC Detected,DDoS,Ignored,Medium,Server,13.34
57307,17745,TCP,334,Data,HTTP,,DDoS,Blocked,Low,Firewall,37.51
10167,56371,UDP,239,Control,DNS,IoC Detected,Intrusion,Logged,Low,Server,60.28
65298,9051,UDP,1247,Control,HTTP,,DDoS,Ignored,Low,Firewall,66.79
36374,1724,TCP,1339,Data,HTTP,,Malware,Logged,Medium,Server,91.83
14269,42214,UDP,459,Data,HTTP,IoC Detected,DDoS,Blocked,Low,Firewall,12.25
39801,59052,ICMP,1408,Control,FTP,IoC Detected,Intrusion,Ignored,Low,Server,14.68
2920,31771,UDP,345,Data,HTTP,,Malware,Logged,Medium,Firewall,70.46
31508,39934,ICMP,297,Data,HTTP,IoC Detected,DDoS,Logged,Medium,Server,62.97
22799,64592,ICMP,236,Data,DNS,,DDoS,Blocked,High,Server,9.45
16388,19922,ICMP,632,Control,FTP,,DDoS,Logged,Medium,Firewall,16.23
47041,49853,UDP,1016,Control,HTTP,IoC Detected,Intrusion,Ignored,Low,Firewall,3.72
64871,51857,UDP,1036,Control,HTTP,IoC Detected,Malware,Blocked,High,Firewall,16.32
38526,29602,TCP,1003,Data,DNS,,Intrusion,Blocked,Low,Server,0.27
62562,2780,TCP,1371,Control,FTP,,DDoS,Ignored,Low,Server,25.67
25653,49666,UDP,708,Control,HTTP,,DDoS,Ignored,High,Server,18.6
52580,18254,TCP,299,Control,DNS,,Malware,Logged,Medium,Server,82.85
42306,45838,ICMP,1382,Data,DNS,IoC Detected,DDoS,Ignored,Low,Server,4.82
44370,28173,ICMP,1271,Control,DNS,,Intrusion,Logged,Low,Firewall,18.4
61074,47003,UDP,1430,Data,HTTP,,DDoS,Logged,High,Server,61.17
2560,40563,ICMP,369,Data,HTTP,,Intrusion,Ignored,High,Firewall,0.81
32390,65152,ICMP,530,Data,FTP,,Malware,Blocked,Low,Server,2.61
40729,65426,UDP,1091,Control,FTP,IoC Detected,DDoS,Blocked,Low,Server,18.37
4361,7527,UDP,91,Data,FTP,,Intrusion,Logged,High,Server,5.23
6165,36017,TCP,1069,Data,HTTP,,Intrusion,Logged,High,Server,42.66
32653,7779,TCP,739,Data,DNS,IoC Detected,Intrusion,Blocked,Medium,Server,50.63
59899,62090,UDP,420,Control,FTP,IoC Detected,Malware,Blocked,High,Firewall,99.76
58596,29335,TCP,852,Data,DNS,,Malware,Logged,Low,Firewall,87.48
61404,3649,TCP,173,Data,FTP,IoC Detected,DDoS,Logged,Low,Firewall,86.83
23481,8843,ICMP,825,Control,FTP,IoC Detected,Malware,Ignored,High,Server,99.47
45551,64485,ICMP,760,Data,DNS,,Malware,Logged,Low,Server,24.24
40198,11107,UDP,840,Control,HTTP,,DDoS,Blocked,Low,Server,91.28
45244,36977,TCP,1164,Data,HTTP,IoC Detected,DDoS,Blocked,Medium,Firewall,48.86
19921,46464,UDP,226,Control,FTP,IoC Detected,DDoS,Ignored,High,Firewall,59.88
25552,32635,UDP,354,Control,DNS,IoC Detected,Malware,Ignored,Medium,Server,83.11
11281,44019,UDP,1121,Data,FTP,,DDoS,Logged,Low,Server,8.1
61306,35575,TCP,1412,Control,FTP,,DDoS,Blocked,Medium,Firewall,54.37
1856,14218,UDP,843,Data,DNS,IoC Detected,Malware,Ignored,Medium,Firewall,88.45
19172,30935,TCP,618,Data,HTTP,,Intrusion,Ignored,Low,Firewall,63.21
63872,13131,ICMP,1354,Control,DNS,IoC Detected,Malware,Logged,Low,Firewall,93.75
14725,49486,TCP,534,Data,HTTP,IoC Detected,DDoS,Blocked,High,Server,53.94
13605,8468,TCP,999,Control,HTTP,IoC Detected,DDoS,Ignored,Low,Server,55.43
57530,39096,ICMP,1042,Control,DNS,IoC Detected,Intrusion,Ignored,Medium,Firewall,12.71
17176,60497,TCP,679,Data,FTP,IoC Detected,DDoS,Blocked,Medium,Server,86.29
42625,42884,ICMP,1184,Control,HTTP,IoC Detected,Intrusion,Logged,Low,Server,57.67
55092,39565,ICMP,950,Data,HTTP,,Malware,Blocked,Medium,Firewall,59.02
13995,2896,UDP,971,Data,DNS,IoC Detected,Malware,Logged,High,Server,88.8
29114,12737,ICMP,1378,Control,DNS,,Malware,Logged,Low,Server,17.94
54696,21671,TCP,238,Data,FTP,,Malware,Ignored,High,Firewall,9.7
24150,25703,ICMP,696,Data,HTTP,IoC Detected,DDoS,Blocked,High,Server,86.28
45782,43612,ICMP,741,Control,DNS,IoC Detected,DDoS,Logged,Medium,Server,80.29
54565,51708,ICMP,548,Control,DNS,,DDoS,Ignored,Medium,Firewall,42.36
29709,43918,UDP,1425,Control,HTTP,,Malware,Ignored,High,Server,39.68
10739,19058,ICMP,440,Data,HTTP,IoC Detected,Intrusion,Ignored,High,Firewall,67.29
28369,1134,ICMP,1161,Control,HTTP,,Intrusion,Blocked,Low,Firewall,40.95
38539,33007,ICMP,593,Control,FTP,IoC Detected,Malware,Blocked,Medium,Firewall,70.68
1378,13849,ICMP,1259,Data,FTP,,DDoS,Blocked,Medium,Firewall,53.33
59967,19593,UDP,74,Data,FTP,,DDoS,Ignored,High,Server,0.15
18259,10400,ICMP,317,Data,FTP,,Intrusion,Ignored,Medium,Server,20.24
50630,17730,ICMP,1027,Control,FTP,,Malware,Blocked,Medium,Firewall,8.92
7575,24254,UDP,1457,Control,FTP,,Malware,Ignored,Medium,Firewall,63.2
49364,50451,ICMP,1242,Control,FTP,IoC Detected,Malware,Ignored,Medium,Firewall,74.49
43642,16442,UDP,1351,Control,FTP,IoC Detected,Malware,Ignored,High,Server,74.31
21550,54531,ICMP,565,Control,HTTP,IoC Detected,DDoS,Ignored,Low,Server,27.53
42239,20291,ICMP,735,Control,HTTP,IoC Detected,DDoS,Blocked,High,Server,83.95
14375,35153,UDP,1334,Data,DNS,,Intrusion,Ignored,High,Server,60.47
35788,16846,TCP,1298,Data,HTTP,IoC Detected,Intrusion,Logged,High,Firewall,84.23
1940,32366,ICMP,1447,Data,HTTP,IoC Detected,DDoS,Logged,High,Firewall,35.5
9872,43144,TCP,282,Control,FTP,IoC Detected,DDoS,Logged,Low,Server,6.98
63250,54448,ICMP,135,Data,DNS,IoC Detected,Intrusion,Ignored,Low,Firewall,6.18
52552,25979,ICMP,740,Data,HTTP,,Intrusion,Blocked,High,Firewall,92.52
12036,13878,TCP,874,Control,FTP,IoC Detected,DDoS,Logged,Low,Server,34.29
7681,44667,UDP,255,Control,HTTP,,DDoS,Logged,Low,Server,43.42
1449,25889,TCP,273,Data,FTP,IoC Detected,DDoS,Logged,Medium,Server,1.12
59338,54383,UDP,586,Control,FTP,,Malware,Logged,High,Firewall,96.43
48348,3595,ICMP,1067,Control,HTTP,,Malware,Ignored,Low,Firewall,93.03
40871,22869,UDP,963,Control,HTTP,IoC Detected,Malware,Blocked,Low,Server,89.67
19324,10634,UDP,736,Control,DNS,,DDoS,Blocked,High,Firewall,86.37
8536,38192,TCP,1432,Data,HTTP,IoC Detected,Malware,Ignored,High,Firewall,65.68
16670,20690,TCP,97,Control,HTTP,IoC Detected,DDoS,Logged,Low,Firewall,49.29
27704,10285,TCP,199,Data,FTP,IoC Detected,DDoS,Ignored,High,Firewall,97.02
30978,12673,ICMP,1247,Control,FTP,,DDoS,Ignored,Medium,Firewall,88.03
47963,31219,UDP,1236,Data,HTTP,,Malware,Blocked,Low,Firewall,60.61
5217,30570,ICMP,917,Control,HTTP,IoC Detected,Malware,Ignored,Medium,Firewall,13.9
35930,52249,UDP,356,Control,HTTP,IoC Detected,DDoS,Ignored,Low,Firewall,1.53
24337,13554,TCP,403,Control,HTTP,,Intrusion,Ignored,Low,Server,70.05
42446,10338,ICMP,983,Data,DNS,,Malware,Blocked,Low,Firewall,3.58
30327,60622,ICMP,1413,Data,FTP,,Intrusion,Logged,High,Firewall,69.2
57538,10093,ICMP,1440,Data,FTP,IoC Detected,Malware,Blocked,Low,Server,33.21
42973,60181,UDP,214,Data,FTP,,DDoS,Blocked,Medium,Server,25.97
55614,47160,UDP,1451,Control,FTP,,DDoS,Blocked,Low,Firewall,56.84
34980,21653,UDP,265,Data,HTTP,,Intrusion,Blocked,Medium,Firewall,31.63
41934,49858,UDP,578,Control,HTTP,IoC Detected,Intrusion,Logged,Medium,Firewall,72.6
53411,59912,TCP,91,Control,DNS,IoC Detected,DDoS,Ignored,Medium,Server,26.26
7866,5965,TCP,1404,Control,HTTP,IoC Detected,Intrusion,Blocked,Low,Server,15.21
46023,40962,UDP,1411,Data,DNS,IoC Detected,Malware,Ignored,Low,Firewall,10.22
40113,64808,ICMP,276,Control,HTTP,IoC Detected,Intrusion,Ignored,Low,Firewall,32.72
52884,32361,TCP,829,Control,DNS,IoC Detected,DDoS,Ignored,High,Firewall,78.15
13877,33093,ICMP,317,Data,DNS,,DDoS,Logged,High,Server,81.97
49412,50010,UDP,1289,Data,FTP,IoC Detected,Intrusion,Logged,High,Firewall,82.99
19250,32195,TCP,658,Data,HTTP,IoC Detected,Intrusion,Ignored,Low,Firewall,68.77
29029,35877,TCP,1033,Control,DNS,,Intrusion,Blocked,Low,Server,81.51
25773,60249,ICMP,666,Data,FTP,,DDoS,Logged,Medium,Server,25.03
14917,18061,TCP,1187,Data,HTTP,IoC Detected,Malware,Ignored,Low,Firewall,74.21
35113,8447,UDP,66,Data,HTTP,IoC Detected,Intrusion,Logged,Low,Firewall,57.74
37353,18566,TCP,913,Data,FTP,,DDoS,Blocked,Medium,Firewall,68.8
60246,64240,ICMP,1009,Control,DNS,IoC Detected,Malware,Ignored,High,Server,30.9
19802,5677,TCP,1383,Data,FTP,,DDoS,Logged,Medium,Server,98.38
1036,14847,ICMP,1369,Control,DNS,IoC Detected,DDoS,Logged,Medium,Firewall,32.32
9487,5094,UDP,576,Control,DNS,IoC Detected,Intrusion,Ignored,Low,Server,59.82
24031,34448,UDP,1024,Control,DNS,,Malware,Logged,Low,Server,16.23
57388,17189,ICMP,675,Data,DNS,IoC Detected,DDoS,Logged,Low,Firewall,45.12
46071,35978,TCP,177,Control,DNS,IoC Detected,Intrusion,Ignored,Low,Firewall,82.5
3576,58365,ICMP,1315,Data,FTP,,Malware,Blocked,High,Server,70.02
52552,3592,UDP,491,Data,FTP,IoC Detected,Intrusion,Logged,Medium,Firewall,18.78
19062,64208,ICMP,1219,Data,HTTP,,DDoS,Blocked,Low,Server,0.29
57035,43539,ICMP,664,Control,HTTP,IoC Detected,Malware,Blocked,High,Firewall,6.08
4820,39398,TCP,441,Control,HTTP,,Malware,Ignored,Low,Server,65.28
37786,30873,TCP,339,Control,DNS,IoC Detected,DDoS,Blocked,Low,Firewall,25.74
46992,7123,ICMP,848,Control,HTTP,,Malware,Blocked,Low,Server,32.07
57371,56319,TCP,428,Data,FTP,,DDoS,Ignored,High,Firewall,52.31
12611,56424,ICMP,1131,Data,HTTP,,Intrusion,Logged,Low,Server,52.52
20147,38743,UDP,984,Control,DNS,IoC Detected,Malware,Ignored,Low,Server,88.34
62691,35855,ICMP,1333,Data,FTP,IoC Detected,Intrusion,Logged,Low,Firewall,95.7
13962,45307,UDP,1329,Control,HTTP,IoC Detected,Intrusion,Blocked,Low,Server,15.62
28852,57333,UDP,881,Data,DNS,,DDoS,Blocked,Medium,Firewall,70.68
46638,17564,ICMP,949,Data,FTP,,Intrusion,Blocked,Medium,Server,82.22
7346,28261,ICMP,1196,Control,FTP,IoC Detected,Malware,Logged,Medium,Firewall,42.01
2363,51149,TCP,773,Data,HTTP,IoC Detected,Intrusion,Blocked,Medium,Firewall,70.08
13485,26596,ICMP,582,Data,DNS,IoC Detected,Malware,Blocked,High,Server,47.08
40649,33838,UDP,1104,Control,HTTP,,Intrusion,Ignored,High,Firewall,31.59
43920,15850,TCP,751,Data,HTTP,,Intrusion,Ignored,Low,Server,71.31
9639,62125,ICMP,1412,Data,HTTP,IoC Detected,Malware,Logged,Medium,Firewall,36.13
56244,5322,TCP,729,Data,FTP,IoC Detected,Malware,Logged,High,Firewall,53.81
30449,16425,ICMP,685,Control,HTTP,IoC Detected,Malware,Ignored,Medium,Firewall,27.01
4291,41719,ICMP,527,Control,HTTP,IoC Detected,Intrusion,Ignored,Medium,Firewall,40.19
23663,58051,ICMP,1421,Control,HTTP,IoC Detected,Intrusion,Logged,Medium,Firewall,89.14
50825,47215,UDP,1024,Data,DNS,,DDoS,Logged,High,Firewall,66.24
31810,20897,ICMP,352,Data,FTP,,Malware,Blocked,Medium,Server,3.45
29172,1164,UDP,1083,Control,HTTP,,Malware,Logged,Low,Firewall,80.64
4649,43896,TCP,740,Data,HTTP,IoC Detected,Malware,Logged,High,Firewall,4.78
2361,32020,UDP,790,Control,FTP,,Malware,Blocked,Low,Server,51.43
24819,17455,TCP,1493,Control,HTTP,IoC Detected,Malware,Blocked,Medium,Firewall,39.31
51256,30613,ICMP,600,Control,DNS,IoC Detected,DDoS,Ignored,Low,Firewall,19.78
9006,41692,TCP,1312,Data,HTTP,,Malware,Logged,High,Firewall,36.2
10950,39364,UDP,1467,Data,DNS,IoC Detected,DDoS,Blocked,High,Server,5.27
29167,18958,UDP,491,Control,DNS,,Malware,Logged,Low,Firewall,1.45
6455,4512,UDP,572,Control,DNS,,Intrusion,Ignored,High,Firewall,48.98
31748,50439,TCP,149,Data,FTP,,Malware,Logged,High,Server,96.61
46051,6128,ICMP,860,Control,FTP,,Intrusion,Logged,High,Server,97.29
52546,36499,TCP,150,Data,DNS,,Malware,Logged,Medium,Firewall,99.27
59641,10252,UDP,784,Data,HTTP,IoC Detected,Malware,Ignored,High,Server,22.95
47594,33596,UDP,977,Control,HTTP,,Malware,Ignored,Medium,Server,46.97
28090,12737,ICMP,471,Data,HTTP,,Malware,Ignored,High,Server,1.84
32346,16929,TCP,491,Data,HTTP,IoC Detected,Malware,Logged,Medium,Server,69.32
